GENE       CHR      START       STOP  NSNPS  NPARAM    N        ZSTAT            P
3786         8  133123105  133503004   1693     135  556     -0.14741       0.5586
23639        8  133574201  133697863    322      35  556     -0.85048      0.80247
137835       8  133712191  133782914    295      22  556      0.30755      0.37921
51105        8  133777604  133871052    265      23  556     -0.51243      0.69583
7038         8  133869149  134157146   1414      87  556     -0.57577      0.71762
6503         8  134038973  134125604    480      39  556     -0.13046       0.5519
8840         8  134193282  134253933    246      54  556     0.010183      0.49594
10397        8  134239414  134319835    376      61  556      0.45195      0.32565
6482         8  134457091  134594697    672     121  556    -0.060759      0.52422
57623        8  135480031  135735292   1183      82  556       1.3204     0.093355
10656        8  136459702  136679068    657      45  556      0.59903      0.27458
51059        8  139132266  139519065   1768     164  556      0.84253      0.19974
169044       8  139590478  139936236   1590     161  556      0.13772      0.44523
51305        8  140603081  140725299    513      68  556     -0.88515      0.81196
83696        8  140730324  141478678   3226     255  556     0.077932      0.46894
54108        8  141511397  141537252    110      32  556      0.74097      0.22935
27161        8  141531264  141655646    570      68  556    -0.059668      0.52379
5747         8  141658481  142021412   1077      35  556     -0.17308       0.5687
22898        8  142128720  142215903    317      59  556     -0.82751      0.79603
57210        8  142207273  142320241    581      65  556     -0.67957      0.75161
2843         8  142356585  142387365    146      36  556     -0.43784      0.66925
11156        8  142392093  142452554    340      49  556      0.34703      0.36428
389690       8  142433929  142527330    610      49  556      0.82687      0.20415
203062       8  143283441  143494543   1159      63  556     -0.45186      0.67431
575          8  143535377  143636369    373      68  556     -0.66384       0.7466
23237        8  143682405  143705833    118      18  556     -0.21384      0.58467
8629         8  143728874  143761412    207      19  556     -0.43902      0.66968
8000         8  143741726  143774145    169      20  556       -1.072      0.85814
54742        8  143771529  143795588     88      12  556      -0.5391      0.70509
51337        8  143798621  143828350     98      16  556     0.033585       0.4866
57152        8  143812362  143833829     74      14  556      0.87771      0.19005
137797       8  143821628  143843952     82      17  556      0.35328      0.36194
66004        8  143835756  143869640    175      30  556     -0.77643      0.78125
8581         8  143856298  143878008    160      20  556      -1.1097      0.86644
2765         8  143906217  143938262    174      19  556      0.10245       0.4592
1584         8  143943773  143971236    164      18  556      -0.2476      0.59778
1585         8  143981975  144009259    190      19  556     -0.87044      0.80797
4061         8  144089902  144113827    112      19  556      0.65602      0.25591
286122       8  144110679  144145720    195      21  556       0.1877      0.42556
101928108    8  144152062  144174895    103      13  556     0.099652      0.46031
4062         8  144229331  144252053     78      20  556     -0.48729      0.68697
338328       8  144285068  144309044    160      27  556      -0.2063      0.58172
286128       8  144318991  144354875    149      16  556     0.063705       0.4746
2738         8  144323524  144369101    208      24  556     -0.14954      0.55944
79943        8  144361651  144392122    193      15  556        0.259      0.39782
116447       8  144381494  144452147    409      37  556      -0.1412      0.55615
114822       8  144441025  144476390    210      34  556     -0.54685      0.70776
389692       8  144500230  144522602    155      29  556      0.33328      0.36946
23144        8  144509825  144634449    551      51  556       1.7066     0.043945
79792        8  144625383  144655232    173      26  556       1.0895      0.13797
642475       8  144638362  144664928    163      28  556     -0.24926      0.59842
93100        8  144646955  144670881    141      26  556     -0.96333      0.83231
1936         8  144651867  144689845    194      27  556     -0.96039      0.83157
84948        8  144670074  144692485    106      19  556     -0.95606      0.83048
65263        8  144676083  144701784    134      28  556      0.18032      0.42845
7264         8  144684788  144710358    125      26  556      0.63574      0.26247
9831         8  144708183  144745900    163      29  556   -0.0060893      0.50243
286075       8  144756622  144787672    140      26  556       2.0402     0.020666
100130274    8  144778864  144800279     71      22  556    -0.071404      0.52846
225689       8  144788507  144814633     89      20  556      0.40179      0.34392
286077       8  144796103  144832710    135      20  556     -0.11451      0.54558
23513        8  144863090  144907890    142      31  556       1.7186     0.042845
22827        8  144888514  144921556     83      20  556       1.6467     0.049812
340371       8  144905755  144934200     69      17  556      0.89228      0.18612
83481        8  144929492  144962632     86      30  556       1.4078      0.07959
5339         8  144979321  145060913    303      25  556      -0.7073      0.76031
84875        8  145041320  145070635     82      13  556     -0.39207       0.6525
2907         8  145054226  145077596     67       9  556      -0.2563      0.60114
375686       8  145076582  145112015    102      26  556      0.51852      0.30205
392275       8  145092853  145116170     78      19  556      0.70646      0.23995
26873        8  145096167  145125584    100      21  556    -0.063515      0.52532
54512        8  145123522  145145551     79      11  556     -0.77323      0.78031
8733         8  145127064  145151119     88      12  556     -0.60842      0.72854
1537         8  145139960  145162428     69      10  556     -0.29997       0.6179
81858        8  145143536  145169140     80      12  556     -0.31778      0.62468
84232        8  145149305  145172515     73      12  556     -0.33944      0.63286
51236        8  145182672  145205620     14       3  556      0.55101      0.29081
727957       8  145192919  145326843    191      22  556       1.0548      0.14576
642658       8  145311517  145333045      7       2  556      0.79801      0.21243
23246        8  145476056  145525120     94      11  556      0.74071      0.22944
3297         8  145505270  145548385    120      14  556       0.9925      0.16048
8694         8  145528246  145560582     71      18  556      0.78066       0.2175
83482        8  145544228  145569943     49      15  556      -0.1689      0.56706
340393       8  145566886  145589269     85      19  556     -0.80159      0.78861
26233        8  145569088  145592183     90      21  556     -0.70626      0.75999
79581        8  145572217  145594946     84      18  556     -0.52432      0.69997
203054       8  145587704  145628457    111      21  556     -0.40542      0.65742
29894        8  145608446  145644733    100      22  556     -0.67092      0.74887
55630        8  145627798  145652279     85      24  556    -0.096127      0.53829
51160        8  145638984  145663946    122      17  556     -0.42444      0.66438
4796         8  145644163  145679871    170      24  556     -0.50068       0.6917
50626        8  145665315  145701031    131      31  556      -1.1665       0.8783
90990        8  145681432  145709499     88      19  556      -1.2135      0.88753
8928         8  145689115  145711718     59      17  556      -1.0029      0.84204
84988        8  145693365  145737504    123      21  556     -0.41052      0.65929
2875         8  145719465  145742555     73      17  556    -0.012842      0.50512
113655       8  145723161  145746596     77      17  556     0.010902      0.49565
9401         8  145726667  145753210     84      19  556     -0.13089      0.55207
9684         8  145733349  145760562    101      22  556     -0.38937       0.6515
441381       8  145737761  145762416     92      19  556     -0.56294      0.71326
414919       8  145741599  145764485     80      17  556     -0.58356      0.72024
80728        8  145744563  145848891    424      28  556      0.44045      0.32981
90987        8  145936294  145991285    159      30  556      -1.2074      0.88637
80778        8  145988499  146022725    136      15  556     -0.80296        0.789
6132         8  146005152  146027805    108      14  556     -0.89003      0.81327
340385       8  146014261  146045461    138      19  556       -1.266      0.89725
7553         8  146042855  146082893    162      13  556      -1.0352      0.84971
28991        8  146065551  146088932     85      10  556     -0.62043      0.73251
58500        8  146092336  146137453     91      21  556      -1.0315      0.84884
7564         8  146145744  146186274    174      27  556     -0.84242      0.80022
65265        8  146267823  146291416     73       8  556     -0.10375      0.54132
100287171    9       4469      39739      4       2  556       1.0464      0.14769
2298         9     106231     128417     79      17  556      -1.1732      0.87964
55871        9     111038     189077    318      30  556      -1.1294      0.87064
157983       9     203108     225893    154      20  556      -1.3947      0.91845
81704        9     204865     475259   1902     116  556      -1.1302      0.87079
23189        9     460294     756106   2084      77  556     -0.62452      0.73386
1761         9     831690     979090   1126      92  556     -0.50449      0.69304
58524        9     966968    1001732    152      26  556     -0.18511      0.57343
10655        9    1039858    1067554    172      43  556     -0.13007      0.55174
6595         9    2005342    2203624    961     133  556     -0.62002      0.73238
7436         9    2611679    2664485    258      55  556       2.5195    0.0058764
169522       9    2707526    2740037    135      33  556      0.39055      0.34807
9933         9    2794152    2854130    247      39  556      0.15537      0.43827
5991         9    3208297    3535992   1441      81  556      0.78855      0.21519
169792       9    3814128    4310036   2943     250  556      0.33791      0.36772
6505         9    4480427    4597469    552      81  556      0.54409      0.29319
55064        9    4543386    4676674    707      75  556      0.34658      0.36445
403313       9    4652294    4675274    159      20  556      -1.8778      0.96979
55664        9    4669566    4716594    235      25  556     -0.72852      0.76685
50808        9    4699556    4752043    327      42  556      -1.0129      0.84444
10171        9    4782834    4871066    507      43  556       1.9416     0.026093
3717         9    4975245    5139948    672      35  556      -1.5312      0.93714
11172        9    5153863    5195618    176      16  556     -0.99827      0.84092
3641         9    5221419    5243967     93      15  556     -0.40243      0.65632
6019         9    5289864    5314611     91      19  556      0.39713      0.34563
6013         9    5297637    5349873    204      36  556      0.25454      0.39954
55848        9    5347966    5448381    488      53  556      0.80782       0.2096
29126        9    5440503    5480567    175      34  556     -0.88177      0.81105
80380        9    5500512    5581282    304      50  556      -1.5216      0.93594
57589        9    5619031    5786557    697      46  556     -0.87585      0.80944
79956        9    5774572    5843081    261      25  556       -1.383      0.91666
2315         9    5880895    5919822    141      29  556     -0.46144      0.67776
158358       9    5909008    6018479    411      32  556     -0.36441      0.64222
26953        9    6001019    6025640     80      18  556     0.043517      0.48264
90865        9    6205149    6267983    271      32  556     -0.62709       0.7347
89882        9    6318349    6341900     64      15  556      -1.7535      0.96024
115426       9    6403151    6517054    406      31  556       -1.365      0.91387
2731         9    6522464    6655692    751      88  556     -0.23096      0.59133
23081        9    6710863    7185648   2971     163  556       1.5351     0.062384
90871        9    7786490    7809806    112      27  556    -0.046556      0.51857
5789         9    8304246   10622723  14166     582  556     -0.80142      0.78856
7306         9   12683385   12720285    144      18  556      0.36728      0.35671
286343       9   12764989   12833059    296      56  556      -1.8687      0.96917
8777         9   13095700   13289660    518      59  556     -0.12236      0.54869
4781         9   14071842   14408982   1382     158  556      0.45348       0.3251
340481       9   14601069   14703480    580      53  556      0.27182      0.39288
9350         9   14709731   14732715    144      32  556       2.4678    0.0067964
158326       9   14724664   14920993   1113     115  556       2.4221    0.0077153
158219       9   15160842   15317358    745      88  556      0.47248      0.31829
6619         9   15412694   15476747    246      34  556       2.6448    0.0040869
11168        9   15454064   15521003    260      31  556       1.6387     0.050642
203238       9   15542872   15981897   1967      36  556      0.66254      0.25381
100129385    9   16193933   16286311    537      81  556      0.96115      0.16824
54796        9   16399501   16880786   2257     150  556       1.3261     0.092399
54875        9   17124989   17513921   2233      51  556       -1.205       0.8859
6456         9   17568953   17807122   1517      80  556       1.1419      0.12675
92949        9   18464079   18920948   2651     203  556     -0.92058      0.82137
158297       9   18917891   19043256    891      46  556     0.027683      0.48896
10670        9   19039372   19061023    113      19  556      0.49794      0.30926
54801        9   19043135   19112940    375      27  556     -0.15086      0.55996
123          9   19105759   19137604    140      31  556      -0.7237      0.76537
55667        9   19220763   19384137    624      34  556       2.5075    0.0060789
6194         9   19366253   19390272     59      14  556       2.1197     0.017017
340485       9   19398925   19462618    271      42  556       1.1648      0.12206
25769        9   19497450   19799059   1273     108  556      0.96445      0.16741
4300         9   20331663   20632514    916      91  556       1.5042     0.066263
54914        9   20648309   21005954   1441      72  556     -0.10869      0.54328
401494       9   20993620   21041635    220      33  556     -0.43666      0.66882
3456         9   21067104   21087943     88      23  556       1.7443      0.04055
3467         9   21130631   21152144    112      28  556       2.1406     0.016153
3452         9   21155636   21176659    100      18  556     -0.26882      0.60597
3441         9   21176617   21197598    155      10  556     -0.74793      0.77275
3444         9   21191468   21212204    174      19  556     -0.79629      0.78707
3446         9   21196180   21217142    178      16  556     -0.58667      0.72129
3449         9   21206372   21227310    174      13  556     -0.48212      0.68514
3451         9   21217242   21238221    137      12  556     -0.71782      0.76357
3448         9   21229201   21249978    100      12  556     -0.82342      0.79486
3442         9   21294613   21315312     75      13  556      -1.3215      0.90683
55958        9   21321018   21345429     69      11  556     -0.43724      0.66903
3443         9   21340317   21360886    104      17  556     -0.45889      0.67684
3447         9   21357371   21378075    119      17  556      -1.0962       0.8635
3440         9   21374254   21395396     50      16  556     -0.62873      0.73524
3445         9   21399146   21420184    100      24  556      -1.4479      0.92618
3439         9   21430453   21451315    109      30  556       0.4979      0.30928
338376       9   21470838   21492312     97      18  556     -0.54093      0.70572
4507         9   21792635   21951040    628      65  556       1.1628      0.12245
1029         9   21957751   22004490    117      29  556       1.6179     0.052838
1030         9   21992902   22019312     80      17  556       1.5915      0.05575
63951        9   22436840   22462472    101      18  556    -0.048961      0.51952
1993         9   23680097   23836342    717      86  556       1.7541     0.039704
100129669    9   24533193   24555889     78       9  556   -0.0003229      0.50013
286319       9   25666387   25688856    118      17  556     0.065261      0.47398
100506422    9   26056673   26128406    328      39  556      0.72465      0.23433
79886        9   26830683   26902826    345      34  556     -0.49951      0.69129
9373         9   26893368   26957468    285      23  556     -0.17161      0.56813
80173        9   26937037   27072931    506      37  556     -0.46917      0.68052
64922        9   26983134   27015691    124      33  556     -0.32032      0.62564
7010         9   27099147   27240172    973      93  556     -0.52858      0.70145
54586        9   27274652   27307137    175      33  556     -0.23036      0.59109
79817        9   27315207   27540223    994     105  556     0.079725      0.46823
56832        9   27514312   27536496    122      18  556      0.73666      0.23066
203228       9   27536543   27583864    245      39  556       1.5277     0.063291
158038       9   27938084   29222998   6949     252  556       2.0401     0.020669
48           9   32374601   32460834    332      44  556      0.86728       0.1929
23586        9   32445300   32536322    338      31  556      0.26635      0.39498
10210        9   32530542   32562626     79      19  556      0.25899      0.39782
4712         9   32543524   32583182    119      27  556     -0.30545      0.61999
138474       9   32619452   32645667     46      16  556     -0.15367      0.56106
401498       9   32773497   32799199    104      15  556     -0.70386      0.75924
54840        9   32962604   33011639    217      14  556     -0.89456      0.81449
3301         9   33015209   33049905    174      17  556     -0.96065      0.83164
55234        9   33031850   33086714    231      30  556     -0.73486      0.76879
2683         9   33100636   33177356    337      30  556     -0.61159       0.7296
27290        9   33230196   33258565    113      15  556      -0.8401      0.79957
573          9   33242469   33274759     77      14  556     -0.98555      0.83782
51510        9   33254877   33292067     87      17  556     -0.87218      0.80844
4799         9   33280418   33381155    231      44  556      -1.2563       0.8955
364          9   33374948   33412643    135      33  556       1.4512     0.073367
360          9   33431152   33457631    114      26  556      0.12142      0.45168
65083        9   33451351   33483941    108      23  556       0.5534         0.29
441459       9   33514347   33612658    486      69  556     -0.75376       0.7745
5646         9   33740464   33809229    277      35  556     -0.56308      0.71331
54926        9   33807162   33930401    450      34  556     -0.22034       0.5872
55833        9   33911691   34058947    568      29  556     0.053722      0.47858
25853        9   34076381   34136771    248      32  556     0.015628      0.49377
51271        9   34169003   34262521    309      30  556     -0.45537      0.67558
347240       9   34242378   34339198    307      30  556      -1.0986      0.86402
318          9   34319504   34353711    102      22  556     -0.89591      0.81485
57462        9   34358907   34386894     74      22  556     -0.67344      0.74967
84688        9   34369017   34407898    111      27  556      -1.0773      0.85933
203259       9   34388182   34468568    259      33  556     -0.93482      0.82506
27019        9   34448750   34530987    218      39  556     -0.42361      0.66408
375704       9   34511040   34533037     58      21  556      0.45023      0.32627
1271         9   34541425   34600713    236      48  556      0.78623      0.21587
138716       9   34600482   34622110     49      16  556      0.76108       0.2233
11258        9   34603542   34630520     69      19  556      0.53194      0.29738
138715       9   34611455   34638011     70      20  556      0.52426      0.30005
10280        9   34624719   34647805     71      22  556       0.6076      0.27173
2592         9   34636586   34660595     63      19  556      0.50499      0.30678
3590         9   34642182   34671899     83      21  556       1.1358      0.12801
10850        9   34651893   34672689     60      16  556       1.3449     0.089328
6363         9   34679567   34701274     76      18  556       1.7547     0.039655
6366         9   34699002   34720164     89      22  556       1.3577     0.087279
259308       9   34713050   34739535    120      25  556      0.67326      0.25039
23349        9   34947484   34992541    132      40  556      0.19707      0.42189
25822        9   34979638   35008430     70      26  556     -0.93013      0.82385
138724       9   35031102   35055988     70      19  556     -0.42353      0.66405
7415         9   35046065   35082739    106      24  556     -0.41689      0.66162
2189         9   35063833   35090043     65      19  556     -0.63865      0.73847
84720        9   35077028   35106598     82      19  556     -0.13024      0.55181
30968        9   35089888   35113184     66      19  556    0.0064641      0.49742
80256        9   35094118   35126338    110      29  556      0.56693      0.28538
10497        9   35151976   35415334    811      36  556     -0.68112       0.7521
9853         9   35480007   35571895    226      48  556     -0.51384      0.69632
730112       9   35551827   35573896     53      16  556      -1.0388      0.85056
7016         9   35595281   35620038     77      19  556      -1.9082      0.97182
971          9   35599976   35628862     99      24  556      -1.6898      0.95447
27240        9   35639295   35660947    121      25  556      0.95232      0.17047
203260       9   35648279   35671500    111      18  556     -0.18162      0.57206
84904        9   35648872   35685863    156      26  556     -0.58804      0.72175
768          9   35663915   35691156     92      26  556      -1.5676      0.94151
7169         9   35671990   35700583     97      28  556      -1.0735      0.85847
7094         9   35687334   35742392    120      32  556     -0.20274      0.58033
10488        9   35722317   35747005     43      22  556      0.16183      0.43572
57704        9   35726863   35759925     62      26  556      0.52767      0.29887
9827         9   35739277   35763264     41      18  556     0.069068      0.47247
692094       9   35742987   35764274     37      16  556    -0.070387      0.52806
4882         9   35779962   35819728    108      21  556      0.67767      0.24899
26206        9   35797782   35822269     64      19  556         1.08      0.14008
84681        9   35802957   35825481     57      21  556       1.0628      0.14395
392307       9   35807014   35843372     95      22  556      0.42909      0.33393
51754        9   35819222   35864844    121      28  556     -0.17715       0.5703
392309       9   35859460   35880398     73      23  556       1.2393      0.10761
646962       9   35896189   35917138     93      29  556       -1.072      0.85815
56656        9   35947105   35968151    127      19  556     -0.92411      0.82229
8434         9   36026910   36134452    369      39  556      0.39925      0.34485
152007       9   36126730   36173910    237      46  556       0.1822      0.42771
881          9   36155990   36181331    115      18  556     -0.10443      0.54158
1211         9   36180853   36222059    132      30  556     -0.31184      0.62242
10020        9   36204438   36287053    319      36  556       0.7946      0.21342
152006       9   36326395   36497568    540      37  556      0.21885      0.41338
9833         9   36562859   36687680    393      27  556     -0.47455      0.68245
5079         9   36823272   37044476   1119     104  556       1.5202     0.064226
84186        9   37110161   37368146    590      43  556      0.53261      0.29715
9380         9   37412693   37446990    116      29  556     -0.33575      0.63147
9925         9   37428099   37475407    116      31  556     -0.87454      0.80909
64425        9   37475945   37513694    231      18  556       1.2654      0.10286
26267        9   37500889   37586250    355      40  556       1.1533      0.12439
401505       9   37578410   37602636     77      15  556       1.7821     0.037369
22844        9   37641052   37756901    578      64  556       0.3422       0.3661
158234       9   37743797   37788969    171      26  556      -1.2532      0.89494
51010        9   37769711   37795089     90      17  556      -1.1898      0.88293
79269        9   37790551   37877666    287      11  556     -0.78268      0.78309
92014        9   37867572   37914350    143      26  556      -1.1956      0.88408
6461         9   37905895   38079210    700      43  556     -0.55796      0.71157
219          9   38382661   38408662    155      44  556      0.38538      0.34998
347252       9   38396525   38434444    231      36  556      0.47936      0.31584
253650       9   38533190   38630626    195      41  556       1.3564     0.087488
79937        9   39060196   39298300    495      32  556     -0.56228      0.71304
647060       9   39345699   39371956      6       3  556       0.2545      0.39955
727830       9   40690291   40716537     20       8  556      0.11008      0.45617
26149        9   40761188   40802112     44      10  556      -1.3712      0.91484
727905       9   41490679   41516925      2       1  556       1.2423      0.10707
441430       9   42358303   42421410      8       4  556      -1.3732      0.91515
101928195    9   42721114   42869085      6       2  556     -0.91242      0.81923
101059935    9   43019701   43095031      9       6  556       0.9516      0.17065
441425       9   43079972   43143732     10       6  556     -0.66972      0.74848
389730       9   43614502   43640730     55      29  556      0.15761      0.43738
728577       9   43674885   43932476    258      27  556     -0.35426      0.63843
101060026    9   44009715   44084691    156      12  556      0.20975      0.41693
100132874    9   45108954   45133080     37      13  556     -0.28122      0.61073
100132004    9   66703852   66730974     16       9  556      0.67657      0.24934
100996643    9   67278174   67332779     17       8  556      0.54138      0.29412
84210        9   67916761   67979840     14       7  556     -0.61429      0.73049
644249       9   67960501   67997991      6       4  556     -0.82066      0.79408
653404       9   69189480   69212204     10       4  556       2.0273     0.021313
644019       9   69194538   69272593     28       9  556       1.7295     0.041863
728747       9   69371981   69435109      8       5  556      0.88199      0.18889
101929583    9   69640064   69723193     10       4  556      0.91877      0.17911
100132154    9   69884011   69911469      6       3  556       0.6998      0.24202
653427       9   70165707   70188815      1       1  556      0.90777        0.182
445571       9   70846839   70924932     11       5  556     -0.46889      0.68043
286380       9   70907783   70930000      7       2  556     0.094303      0.46243
5239         9   70961815   71155977    689      53  556       1.1474      0.12561
169693       9   71141496   71165783     60      20  556       2.0307     0.021142
8395         9   71310188   71634092   1316      75  556      0.25188      0.40057
116224       9   71384964   71408609     90      20  556   -0.0048501      0.50193
5568         9   71617426   71645600    116      29  556     -0.39913       0.6551
2395         9   71640479   71725094    430      31  556     -0.12778      0.55084
9414         9   71704875   71880124    864      59  556      -1.2537      0.89502
9413         9   71929287   72017372    403      47  556     -0.19297      0.57651
320          9   72032448   72297275    964      55  556     -0.44657      0.67241
375743       9   72314438   72384916    208      33  556      -0.9247      0.82244
138255       9   72425731   72531148    390      43  556     -0.61753      0.73156
256691       9   72648435   72851899    834      35  556        3.054    0.0011289
23137        9   72863878   72979789    388      27  556        2.105     0.017645
687          9   72989513   73039573    142      37  556       1.3242     0.092715
80036        9   73133979   74071782   4024     165  556     -0.12653      0.55034
23670        9   74288282   74394373    492      45  556       2.0349     0.020929
51104        9   74467368   74536148    175      18  556      0.44286      0.32893
138241       9   74516190   74598373    199      26  556      0.85755      0.19557
138240       9   74656275   74697728    155      28  556      0.20663      0.41815
9615         9   74719511   74877140    560      42  556      0.83094        0.203
7763         9   74956341   74990163    116      17  556      0.57753      0.28179
117531       9   75126717   75461267   1255      44  556      0.64002      0.26108
216          9   75505578   75663633    492      64  556     0.041997      0.48325
301          9   75756721   75795309    146      34  556     -0.67178      0.74914
6096         9   77102252   77313534    666      69  556      0.48103      0.31525
140803       9   77327411   77513010    610      62  556     -0.38571      0.65014
55071        9   77551499   77577802     70      19  556      -0.7728      0.78018
138199       9   77585936   77653326    202      34  556      -1.0376      0.85028
54981        9   77666116   77713133    237      36  556     -0.69234      0.75564
26578        9   77693398   77772114    387      48  556     -0.57598      0.71768
5125         9   78495560   78987255   2396     261  556    -0.010431      0.50416
55312        9   78990433   79019444    129      25  556    -0.081664      0.53254
2650         9   79024752   79132332    529      38  556     0.049347      0.48032
158471       9   79216292   79531136   1516     129  556    -0.033156      0.51323
442425       9   79624571   79645869     91      27  556      0.13146      0.44771
23230        9   79782269   80042399   1116      43  556      -2.1984      0.98604
9630         9   80027995   80273232   1077     134  556      -0.7405       0.7705
2776         9   80325189   80656219    902      52  556      0.48208      0.31488
84131        9   80840978   80896799    162      31  556     -0.14579      0.55796
29968        9   80901991   80955009    271      36  556       1.4568     0.072581
7091         9   82176878   82351658    534      45  556     -0.61791      0.73168
7088         9   84188598   84313596    556     103  556     -0.15841      0.56293
389761       9   84533343   84559913      4       2  556      0.15504       0.4384
389762       9   84548415   84575009     28      14  556     -0.83502      0.79815
389763       9   84593687   84620171     64      23  556      -1.3086      0.90467
158158       9   85584500   85688043    248      26  556     -0.46903      0.68048
257019       9   85847905   86163348   1590     112  556      -1.3956      0.91858
414328       9   86227964   86269045    163      28  556     -0.15832       0.5629
29979        9   86264878   86333168    296      23  556   -0.0037606       0.5015
80318        9   86344336   86454431    349      25  556       1.0099      0.15628
55582        9   86441613   86546428    334      23  556       0.4822      0.31483
84267        9   86543226   86581665    123      25  556      0.78487      0.21627
3190         9   86572998   86605692     89      18  556       1.3679     0.085674
80010        9   86585321   86628989    111      20  556       1.5349     0.062404
64078        9   86880765   86993413    613      65  556      -1.1073      0.86592
4915         9   87273417   87651985   1345     103  556      0.47869      0.31608
23287        9   88151454   88366944    842      30  556     -0.62779      0.73493
60560        9   88546009   88648350    322      21  556       0.2531       0.4001
51280        9   88619018   88725116    491      44  556    -0.097622      0.53888
389766       9   88825180   88884572    195      35  556       1.4568     0.072589
81689        9   88869461   88907676    102      14  556       1.4564     0.072647
79670        9   88892648   88979402    211      24  556       1.6695      0.04751
2619         9   89549277   89572104     67      16  556      -1.4381       0.9248
401535       9   89753559   89784641    130      14  556     0.078026       0.4689
1612         9   90102601   90333566   1157     119  556     -0.25044      0.59888
1514         9   90330974   90356384    114      17  556    -0.033039      0.51318
286234       9   90487772   90513814    123      29  556     -0.10551      0.54201
441452       9   90522877   90548572     79      22  556     -0.57478      0.71728
23552        9   90571356   90599695     93      24  556      -1.0433      0.85159
645961       9   90734220   90759900     89      30  556      0.44651      0.32761
10927        9   90992584   91103623    279       9  556      -0.9177      0.82061
158046       9   91139203   91200704    199      31  556      0.16207      0.43563
286238       9   91233250   91277075    185      23  556      0.22884       0.4095
286223       9   91595778   91621057     97      29  556      0.12293      0.45108
1903         9   91596324   91630070    132      36  556      0.26374      0.39599
53358        9   91610686   91803682    783      65  556      -1.5438      0.93868
1164         9   91916113   91941618     87      26  556     -0.64405      0.74023
79048        9   91923394   91984561    212      39  556     -0.70416      0.75933
10507        9   91965706   92122906    751      76  556      0.17845      0.42919
10912        9   92209913   92231470    101      21  556      0.65955      0.25477
54769        9   93362114   93415108    242      47  556      0.70492      0.24043
6850         9   93554012   93670842    716      81  556      -1.0594      0.85529
549          9   93966097   94134215    502      34  556       1.0568       0.1453
4783         9   94161327   94196908    128      33  556     0.035096        0.486
4920         9   94474878   94722444   1218      78  556       1.8359     0.033188
10558        9   94783416   94887756    464      35  556      0.83915      0.20069
3376         9   94962489   95066038    351      27  556     0.024844      0.49009
55035        9   95049640   95097876    139      21  556      0.10848      0.45681
401541       9   95077741   95387446    983      34  556       1.0473      0.14749
4969         9   95136249   95176976    110      18  556      0.26391      0.39592
4958         9   95166527   95196836    101      18  556      0.38236       0.3511
54829        9   95208487   95254844    143      20  556       1.0696      0.14241
1842         9   95245829   95308374    198      26  556       1.4449     0.074243
64768        9   95365466   95442547    262      23  556       1.3815     0.083559
23299        9   95463645   95537083    240      26  556       0.5917      0.27702
101929748    9   95557667   95580649    117      24  556       1.5649     0.058802
83744        9   95597313   95650320    210      36  556       0.3419      0.36621
89846        9   95699601   95808518    439      48  556     -0.25533      0.60077
203328       9   95810989   95857420    215      34  556    0.0073941      0.49705
84270        9   95848450   95885565    162      33  556       -1.352      0.91181
4814         9   95873771   95906570    167      32  556     -0.65038      0.74228
65268        9   95936437   96092854    723      56  556     -0.58185      0.71967
445577       9   96070481   96118696    314      39  556     -0.87669      0.80967
158293       9   96198776   96225874    115      24  556       1.1743      0.12014
23196        9   96204173   96338397    547      39  556      0.45439      0.32477
5253         9   96328909   96451869    727      42  556       1.0636      0.14375
101929519    9   96423303   96445032    138      27  556       1.6712     0.047341
56033        9   96703909   96727608     88      16  556      0.48423      0.31411
138639       9   96783076   96882138    267      31  556     -0.21934      0.58681
169841       9   97011578   97075291    351      36  556      -0.4868       0.6868
54754        9   97070478   97100926    130      32  556     -0.75719      0.77553
728026       9   97099492   97119845     68      15  556     -0.93208      0.82435
84641        9   97126833   97233202    448      31  556     -0.88746      0.81258
8789         9   97311002   97366075    389      34  556       -1.094      0.86302
2203         9   97355415   97412531    354      33  556      -1.0026      0.84196
84909        9   97478886   97859500   1386      42  556      -0.0975      0.53884
2176         9   97851336   98089991    421      55  556     -0.35997      0.64056
5727         9   98195264   98289247    325      34  556      0.22433      0.41125
375748       9   98627900   98741122    416      34  556      -1.1867      0.88232
158434       9   98858943   98888693    139      29  556      -1.1369      0.87221
3293         9   98987588   99074662    414      52  556      0.47093      0.31884
11046        9   99065719   99155992    431      35  556     -0.72454      0.76563
195828       9   99138223   99190669    180      17  556     -0.54542      0.70727
22927        9   99202414   99263618    173      19  556     -0.29438      0.61577
8555         9   99242807   99392112    417      51  556       1.1477      0.12556
195827       9   99393109   99427603     92      21  556       2.2165     0.013328
22869        9   99508147   99550401    303      17  556       2.6185    0.0044158
158431       9   99568754   99706169    513      28  556       2.0215     0.021612
441457       9   99681286   99714572    144      25  556       1.6764     0.046831
1515         9   99781959   99811925    101      21  556      0.20201      0.41996
100499483    9  100059910  100149577    324      25  556     0.004672      0.49814
23424        9  100164302  100268407    375      30  556      0.13624      0.44581
7111         9  100253462  100377177    472      71  556       1.6006     0.054731
158427       9  100352362  100405962    179      16  556       1.2403      0.10743
4686         9  100385705  100446030    187      12  556       1.2705      0.10195
7507         9  100427191  100469691    153      11  556       1.2558      0.10459
2304         9  100605537  100628997    118      11  556     -0.58905      0.72209
51531        9  100652380  100694852    142      18  556     0.052995      0.47887
