GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
81796        8   70574110   70757299    653      68  373328       1.3756     0.084478
63978        8   70953886   70993562    141      27  378532    -0.032909      0.51313
10499        8   71011997   71326062    707      43  392450     -0.84307      0.80041
23471        8   71475453   71530694    157      25  380043       1.2618      0.10352
51110        8   71539501   71591447    207      23  368638        1.339      0.09028
389668       8   71571600   71658177    377      19  325153       1.0054      0.15735
2138         8   72099668   72469888   1116     122  374824      0.50904      0.30536
9242         8   72743777   72766731     98      23  379805     -0.24252      0.59581
8989         8   72923486   72997819    417      40  404708     -0.19529      0.57742
9312         8   73439626   73860584   1710     103  385261      0.50589      0.30647
7013         8   73911097   73969987    177      24  374690       1.6009     0.054699
157869       8   73966778   74015507    176      30  365395     0.045835      0.48172
100130301    8   74143623   74184150    151      26  364854     -0.21017      0.58323
6129         8   74192874   74215869     88      16  403755       1.2798      0.10031
157506       8   74196837   74247520    178      29  394423      0.97005      0.16601
27067        8   74322604   74669943   1338      60  382201      0.87216      0.19156
55284        8   74682332   74801145    273      34  367574        1.281      0.10009
6921         8   74847373   74894522    181      27  373568       1.4159     0.078409
54968        8   74878377   74905018    121      16  369231      0.77118       0.2203
23643        8   74893564   74951314    254      27  381727       0.5449      0.29291
56704        8   75136935   75243721    448      57  374402     -0.76924      0.77912
54332        8   75252618   75289345    142      17  358109     -0.58103      0.71939
51050        8   75726772   75777264    177      26  384489     -0.87388      0.80891
83690        8   75886708   75956793    290      28  394946    -0.037312      0.51488
3174         8   76442203   76489069    288      28  399801       1.4052     0.079987
79776        8   77583515   77789521    557      53  397179       2.0535     0.020014
5828         8   77882494   77923280    128      21  395294     -0.23204      0.59174
5569         8   79418336   79527502    282      22  392845     -0.19498      0.57729
51101        8   79568282   79642000    207      22  383694     -0.40251      0.65634
3574         8   79635007   79727758    249      28  383841      -1.1816      0.88132
11075        8   80513049   80588410    291      36  393434     -0.28992      0.61406
23462        8   80666245   80690098     55      20  391397      0.21443      0.41511
28957        8   80820952   80952516    332      34  340418      -1.2285      0.89037
7163         8   80937103   81093836    667      36  370027      -1.2902       0.9015
65986        8   81387854   81448500    180      30  335851     -0.39314      0.65289
619279       8   81530686   81797016    580      35  381636      0.59952      0.27441
55824        8   81870045   82034303    500      70  366398      0.80855      0.20939
2171         8   82182718   82207012     33       8  418034     -0.33992      0.63304
5375         8   82342561   82369719    106      13  347877       1.6919     0.045332
646480       8   82360618   82383758     96      13  411988       1.2568      0.10441
2167         8   82380732   82405473    120      19  403517     -0.67307      0.74955
646486       8   82427216   82456056    144      27  376531     -0.26489      0.60445
3612         8   82559151   82609029    178      32  391555      0.14586      0.44201
347051       8   82595891   82617207     91      15  355120     -0.14666       0.5583
79752        8   82603566   82643539    175      18  393794    -0.068822      0.52743
92421        8   82634688   82681750    183      34  393487     -0.77965       0.7822
64089        8   82701816   82764539    298      17  392749     -0.70897      0.76083
138046       8   85085453   85844079   2370      73  377361      0.13607      0.44588
85444        8   86009323   86068315    162      31  367714      -2.0531      0.97997
1875         8   86079619   86136753    130      22  372414     -0.94937      0.82878
401466       8   86116288   86142643     50      13  394595     -0.67698      0.75079
377677       8   86147716   86206302    147      25  392101     -0.64769      0.74141
759          8   86230458   86300342    180      37  379694     -0.57239      0.71647
761          8   86341056   86371269     69      14  397199      0.72656      0.23375
760          8   86366131   86403721     82      21  362958      0.32777      0.37154
101929601    8   86737543   86759570      7       3   17477       1.5514     0.060402
101929627    8   86746718   86768745      7       3   17477       1.5514     0.060402
100288562    8   86792554   86814581      4       2   17477     -0.12321      0.54903
85481        8   87050691   87091851    170      25  368709      0.60854      0.27141
245972       8   87101139   87176454    384      29  370333      -1.3964      0.91871
157724       8   87216288   87252609    174      26  409177     -0.47488      0.68257
11059        8   87344965   87490181    478      29  362536       1.0013      0.15835
51115        8   87469627   87536567    235      21  388411       1.6051     0.054235
8895         8   87516656   87583726    248      40  386446       1.3262     0.092378
54714        8   87576163   87765903    743      74  375271      0.10803      0.45699
168975       8   87868676   88404955   2370      95  365404     -0.85176      0.80283
138009       8   88872971   88896296     46      20  355840     -0.12696      0.55051
4325         8   89039460   89349717    994      84  382672     -0.35194      0.63756
8767         8   90759335   90813292    221      26  383696      0.47087      0.31887
734          8   90904096   90950096    150      28  390659     -0.17627      0.56996
4683         8   90935564   91006952    275      24  390971     -0.43846      0.66947
1666         8   91003580   91074232    255      23  374766     -0.40613      0.65768
793          8   91060836   91105107    139      23  368487      -0.1332      0.55298
169200       8   91624223   91668133    153      20  382396      0.39413      0.34674
64168        8   91793921   91981630    579      29  383201      0.46407       0.3213
100127983    8   91960706   92007485    130      21  368940       1.0298      0.15156
55529        8   91996499   92063203    189      36  389159      0.68777       0.2458
51633        8   92072424   92109323     79      13  399190     -0.92613      0.82281
100130742    8   92104847   92241473    451      22  350420     -0.01616      0.50645
115111       8   92251508   92420378    478      51  388057     -0.84805      0.80179
862          8   92957195   93125454    254      17  342418     -0.25218      0.59955
286144       8   93885758   93988372    239      54  405453      -0.4991      0.69114
389676       8   94136324   94189079    182      34  405850      0.92116      0.17848
137392       8   94702480   94751481    152      38  380621      0.44094      0.32963
389677       8   94732798   94763268     94      19  397865    -0.018757      0.50748
91147        8   94757072   94841462    182      42  367112      0.56644      0.28555
54704        8   94919083   94948296     83      12  398803      -1.0173      0.84549
1015         8   95129394   95239531    540      57  387863     -0.63206      0.73633
2669         8   95251481   95284547    162      27  381416       0.5521      0.29044
25788        8   95374188   95497343    486      28  387237      0.20812      0.41757
100861412    8   95429940   95459180     82      15  407341      0.16516      0.43441
25962        8   95490005   95575746    415      27  391131      0.39521      0.34635
54845        8   95643364   95729694    410      37  381100        1.802     0.035776
286148       8   95722103   95816076    436      42  382445       1.4847     0.068811
55656        8   95825518   95902721    279      24  398219      0.81475      0.20761
9134         8   95882452   95919672    140      24  386894       1.4662     0.071299
94241        8   95928200   95971615    170      25  389032       3.3726   0.00037228
137682       8   96027209   96125685    401      39  374366     0.011797      0.49529
79666        8   96135949   96178913    157      25  380894      0.70955      0.23899
157657       8   96247141   96291707    231      28  415374       1.2991     0.096962
392255       8   97144558   97183020     95      19  369834     -0.34694      0.63568
7381         8   97228904   97257862     70      13  402584      0.31128       0.3778
51001        8   97241645   97283796    100      21  363385      0.13828      0.44501
9791         8   97264167   97356774    264      34  324220      0.17908      0.42894
6383         8   97495579   97634037    525      68  372114      0.87562      0.19062
10404        8   97647455   98165731   1338     100  377155      -0.3073      0.62069
85453        8   98275714   98300192    158      24  383698      0.99109      0.16082
92140        8   98646375   98752488    326      33  371572      0.48988      0.31211
55353        8   98777809   98874830    544      27  351521     -0.54662      0.70768
4147         8   98871284   99058948    634      59  385797     -0.62168      0.73293
6156         8   99043938   99067818     92      21  319095      0.67744      0.24906
203111       8   99066750   99115838    160      41  305148      0.79757      0.21256
10247        8   99104567   99139418    140      25  394161      0.21237      0.41591
10940        8   99119521   99182069    280      27  381890     -0.41666      0.66154
79815        8   99192054   99317444    388      55  346611     -0.47464      0.68248
3788         8   99429250   99453025     57      19  383315     -0.34019      0.63314
6788         8   99456859   99964799   1143      75  354553     -0.57673      0.71794
116039       8   99946631   99974338     48      25  400129     -0.15536      0.56173
157680       8  100015299  100900447   2364      38  374108     -0.30498      0.61981
1345         8  100880223  100916242     97      16  393824     -0.86411      0.80624
26166        8  100963164  101128344    436      43  371047     0.068781      0.47258
286151       8  101135588  101168099    115      17  375895      0.44484      0.32822
5440         8  101152839  101176230     81      14  357031       0.7876      0.21547
6674         8  101160263  101264132    302      25  378420      0.50155      0.30799
25897        8  101259285  101358446    287      22  398258     -0.80431      0.78939
157567       8  101511980  101582014    226      39  380328     -0.84837      0.80188
169166       8  101575110  101671893    488      59  371535      0.70958      0.23898
26986        8  101705144  101744969    127      21  359483     -0.20076      0.57956
7534         8  101920804  101975717    165      24  364322       2.0619     0.019611
51123        8  102199266  102228292     55      14  358703      -1.2604      0.89623
79977        8  102494668  102691954    768      67  350945      -1.1133       0.8672
83988        8  102688770  103147135   1869     102  365547     -0.28343      0.61158
50484        8  103206729  103261346    220      35  399439    -0.086084       0.5343
51366        8  103254501  103434947    687      55  386146      0.34768      0.36404
4956         8  103553848  103583245    196      38  381581       2.8789    0.0019956
7071         8  103651005  103678130    108      24  398081       2.0301     0.021175
101927245    8  103658635  103708156    171      34  399958       1.0872      0.13848
51582        8  103828536  103886905    263      26  384899      0.28264      0.38873
528          8  104023248  104095285    264      31  380004      0.88326      0.18855
79870        8  104142921  104252533    479      62  403131       2.5622       0.0052
8323         8  104300661  104355094    215      25  386008       1.5941     0.055462
115908       8  104373743  104405233    143      20  379073       1.1126      0.13295
81034        8  104400866  104437563    152      18  407930       0.4433      0.32877
25879        8  104416942  104465681    175      19  395436      0.17347      0.43114
9699         8  104502426  105276656   3345      50  389841     -0.97778      0.83591
81501        8  105342024  105378917    184      37  390175     -0.75998      0.77637
1807         8  105381652  105489281    438      60  391794      0.33232      0.36983
29967        8  105491459  105611252    529      29  371266     -0.93697      0.82561
23414        8  106320917  106826767   1543     134  372061     -0.38799      0.65099
55074        8  107272406  107774922   1684      94  389681       1.0196      0.15397
137735       8  107761711  107792472     92      20  391481       1.5058     0.066056
284          8  108251710  108520254   1093      74  380720     -0.69485      0.75643
340419       8  108901544  109105913    786      67  361665      0.27621      0.39119
3646         8  109203972  109270959    301      20  390793      -1.4768      0.93013
9694         8  109445853  109509136    231      18  413443      -1.3137      0.90552
157753       8  109781165  109809770     84      16  408373    -0.079148      0.53154
7201         8  110089653  110141813    201      30  396547      0.72786      0.23335
84955        8  110243148  110356486    356      28  392222       0.4096      0.34105
56943        8  110336552  110368189    105      27  395803        0.219      0.41333
93035        8  110364706  110553500    767      29  384709       1.1128       0.1329
9166         8  110541929  110588225    152      35  395873       1.1014      0.13537
55638        8  110576405  110714020    514      40  391194      0.17149      0.43192
27012        8  110969233  110997963     59      13  383499     -0.36178      0.64124
114788       8  113225157  114459242   3694      90  385978     -0.06607      0.52634
7227         8  116410724  116723299    686      46  378124       1.2072      0.11367
8667         8  117647055  117778258    371      29  361783       1.2501      0.10563
84294        8  117768742  117802449     91      14  389529      0.83588      0.20161
5885         8  117848173  117897105    159      20  391013     -0.15897      0.56315
441376       8  117940464  117966239     78      24  382313     -0.59852      0.72525
169026       8  117952512  118198953    679      49  388517   -0.0028632      0.50114
90390        8  118522532  118562510    124      23  398451     -0.40614      0.65768
2131         8  118801602  119134058   1200      93  388041       2.6648    0.0038521
401474       8  119191694  119644184   1736     130  375219     -0.80635      0.78998
4982         8  119925796  119974383    199      30  398988      0.29023      0.38582
10584        8  119954527  120129207    917      36  395102      0.48794       0.3128
114569       8  120210610  120267913    189      40  348392      0.84196       0.1999
4856         8  120418552  120446678    156      10  409269      -1.2592      0.89603
5168         8  120559317  120695644    444      47  370019      0.61484      0.26933
6873         8  120733014  120855074    389      29  400434     -0.84433      0.80076
79075        8  120836181  120878170    227      28  397652     -0.93962      0.82629
64798        8  120875900  121073157    995      42  388813     -0.71876      0.76385
7373         8  121127347  121394273    943      90  378147      0.36684      0.35687
28998        8  121398083  121467647    150      22  376246     -0.48034      0.68451
27085        8  121447638  121545875    275      18  399866     -0.75114      0.77372
6641         8  121537985  121835599   1098      78  376202      -1.0861      0.86129
3037         8  122614356  122663675    170      26  350798      0.45654        0.324
22882        8  123782510  123996755    708     111  356229      0.04301      0.48285
79139        8  124015404  124064663    174      29  398765     -0.17322      0.56876
93594        8  124074920  124174393    316      32  385274       2.3768    0.0087322
84985        8  124184752  124232318    173      20  385090       2.6123    0.0044962
84933        8  124222196  124263656     81      12  369948       3.5291   0.00020849
100533106    8  124228429  124296727    138      20  367151       3.5293   0.00020836
11244        8  124250690  124297781     97      19  361331       3.3478   0.00040726
29028        8  124322090  124418705    193      58  362901       2.3503    0.0093785
55093        8  124418965  124464261    304      13  394478      0.29005      0.38589
114907       8  124500127  124563493    232      56  382509       1.3927      0.08186
340359       8  124647743  124676041    149      26  391126       2.1102     0.017422
312          8  124683034  124759647    295      44  349081       -1.332      0.90857
157769       8  124770679  124837692    175      22  400182       0.6278      0.26507
654463       8  124854227  125142412    873      68  351093     -0.96381      0.83243
157378       8  125313159  125394940    325      28  380672     -0.91825      0.82076
55039        8  125453048  125475267     77      16  367397      0.78806      0.21533
11236        8  125477008  125510859     94      22  371321      0.87105      0.19186
83940        8  125490735  125561329    208      35  379424       1.5489     0.060705
4715         8  125541343  125590751    257      33  391804       1.0735      0.14153
9788         8  125553025  125750730    963     113  371906    -0.082763      0.53298
137209       8  125975539  126001631    105       9  397221      0.26032      0.39731
6713         8  126000720  126044525    195      26  395662     -0.13718      0.55456
9897         8  126026502  126114061    418      22  399743      0.41874       0.3377
286053       8  126094083  126389367    938      70  380851      -1.1714      0.87927
10221        8  126432563  126460647     81      24  305201       1.9285     0.026896
157638       8  127554683  127580717     58      17  325612       1.1501      0.12505
5462         8  128417131  128439455    103      16  414410      -1.6534      0.95088
4609         8  128738315  128763680     81      27  322158     -0.87021      0.80791
56169        8  130750442  130809134    276      33  394499      0.36014      0.35937
51571        8  130841839  131038897    556      54  378382      0.39614        0.346
50807        8  131054350  131465906   1751      54  395988      0.70476      0.24048
114          8  131782546  132063012   1437     100  392252      0.50266       0.3076
23167        8  132906356  133035889    560      38  384118     -0.44046       0.6702
729330       8  133026467  133081627    321      40  378737      0.97133      0.16569
10086        8  133063733  133127512    373      50  374224     0.061641      0.47542
3786         8  133123105  133503004   1647     127  390866     -0.34372      0.63447
23639        8  133574201  133697863    312      33  373365       1.8409      0.03282
137835       8  133712191  133782914    277      22  391600       1.7086     0.043762
51105        8  133777604  133871052    287      25  386950         1.81     0.035149
7038         8  133869149  134157146   1313      75  382812    0.0086927      0.49653
6503         8  134038973  134125604    466      33  387681      -0.7396      0.77023
8840         8  134193282  134253933    215      44  356385     -0.90255      0.81662
10397        8  134239414  134319835    357      57  374479    -0.052522      0.52094
6482         8  134457091  134594697    649      96  377705     -0.30836       0.6211
57623        8  135480031  135735292   1131      69  396796       1.2676      0.10247
10656        8  136459702  136679068    694      42  389236       1.7563     0.039516
51059        8  139132266  139519065   1684     154  360090       3.0713    0.0010658
169044       8  139590478  139936236   1501     148  364268     -0.69306      0.75586
51305        8  140603081  140725299    470      71  343996   -0.0097588      0.50389
83696        8  140730324  141478678   3015     232  369083     -0.45879      0.67681
54108        8  141511397  141537252     73      20  323953      -1.3775      0.91582
27161        8  141531264  141655646    511      53  378431     -0.56384      0.71357
5747         8  141658481  142021412    934      34  374419      0.70343      0.24089
22898        8  142128720  142215903    299      56  358723    -0.050119      0.51999
57210        8  142207273  142320241    552      64  370113     -0.85952      0.80497
2843         8  142356585  142387365    144      34  380660      -1.2295      0.89055
11156        8  142392093  142452554    295      37  345658     -0.84085      0.79978
389690       8  142433929  142527330    580      47  360432      0.22741      0.41005
203062       8  143283441  143494543   1136      58  358911     -0.34851      0.63627
575          8  143535377  143636369    322      53  319008       1.3602     0.086877
23237        8  143682405  143705833    103      14  344363     -0.71354      0.76225
8629         8  143728874  143761412    202      19  387544       -0.721      0.76454
8000         8  143741726  143774145    172      21  384769     -0.32036      0.62565
54742        8  143771529  143795588     91      13  373935     -0.37259      0.64527
51337        8  143798621  143828350    107      19  374366     -0.12163       0.5484
57152        8  143812362  143833829     80      16  377537     -0.10451      0.54162
137797       8  143821628  143843952     82      17  311179     -0.16617      0.56599
66004        8  143835756  143869640    174      29  331777     -0.74335      0.77137
8581         8  143856298  143878008    152      18  360393      -1.5639      0.94107
2765         8  143906217  143938262    184      22  328844      -1.1683      0.87866
1584         8  143943773  143971236    149      15  338481      -1.0997      0.86428
1585         8  143981975  144009259    169      15  329397      -0.9667      0.83315
4061         8  144089902  144113827    108      18  288401     -0.34182      0.63376
286122       8  144110679  144145720    175      17  339757     -0.73144      0.76775
101928108    8  144152062  144174895     92      10  333132     -0.89415      0.81438
4062         8  144229331  144252053     77      20  327468     0.029566      0.48821
338328       8  144285068  144309044    145      22  296317     -0.85008      0.80236
286128       8  144318991  144354875    180      21  369235      0.67421      0.25009
2738         8  144323524  144369101    240      25  361644       0.7999      0.21188
79943        8  144361651  144392122    208      16  327464      0.16737      0.43354
116447       8  144381494  144452147    418      33  358331      0.22701      0.41021
114822       8  144441025  144476390    204      32  368185      0.90645      0.18235
389692       8  144500230  144522602    154      28  351909      0.34404      0.36541
23144        8  144509825  144634449    592      53  365134      0.70294      0.24105
79792        8  144625383  144655232    173      26  351077       1.5518     0.060351
642475       8  144638362  144664928    160      28  370489       1.8192     0.034441
93100        8  144646955  144670881    137      25  384830       1.6734     0.047129
1936         8  144651867  144689845    196      28  397116       1.7657      0.03872
84948        8  144670074  144692485    108      20  402858       1.6406     0.050442
65263        8  144676083  144701784    134      29  388005       1.3839     0.083194
7264         8  144684788  144710358    115      24  307117      0.32017      0.37442
9831         8  144708183  144745900    173      31  281237     -0.23342      0.59228
286075       8  144756622  144787672    154      30  349030     -0.24391      0.59635
100130274    8  144778864  144800279     79      26  339597     -0.41797      0.66202
225689       8  144788507  144814633    115      30  357393      -1.0672      0.85705
286077       8  144796103  144832710    179      31  364031      -1.2883      0.90119
23513        8  144863090  144907890    151      35  359072       1.0556      0.14558
22827        8  144888514  144921556    104      30  344891       1.5546     0.060017
340371       8  144905755  144934200     96      29  333440       1.5797     0.057086
83481        8  144929492  144962632    122      48  345790       1.3074     0.095533
5339         8  144979321  145060913    322      22  347743       1.6343     0.051099
84875        8  145041320  145070635     79      12  298738       1.9642     0.024756
2907         8  145054226  145077596     70      10  317783       1.8523     0.031989
375686       8  145076582  145112015    112      37  290626       2.4633    0.0068823
392275       8  145092853  145116170     89      28  294692        2.196     0.014045
26873        8  145096167  145125584    106      25  341356       1.9038      0.02847
54512        8  145123522  145145551     75      10  357839       1.8444     0.032564
8733         8  145127064  145151119     82      11  361921       1.5449     0.061183
1537         8  145139960  145162428     60       8  364294      0.82415      0.20493
81858        8  145143536  145169140     71       9  364115       0.8271      0.20409
84232        8  145149305  145172515     70      11  358338      0.86024      0.19483
51236        8  145182672  145205620     13       3  356727     -0.35376      0.63824
727957       8  145192919  145326843    196      24  310399     -0.49533      0.68982
642658       8  145311517  145333045      5       1   17477      0.24835      0.40193
23246        8  145476056  145525120     86       9  237911      0.14239      0.44339
3297         8  145505270  145548385    115      13  290810     0.060473      0.47589
8694         8  145528246  145560582     67      16  241711      0.18881      0.42512
83482        8  145544228  145569943     48      15  267935      0.96663      0.16686
340393       8  145566886  145589269     75      16  293152      0.23598      0.40672
26233        8  145569088  145592183     80      18  288326      0.38891      0.34867
79581        8  145572217  145594946     78      17  304496      0.47199      0.31847
203054       8  145587704  145628457    110      20  277973      0.51455      0.30343
29894        8  145608446  145644733    100      22  296279      0.31334      0.37701
55630        8  145627798  145652279     79      23  306803     -0.16251      0.56455
51160        8  145638984  145663946    113      16  318656     -0.22044      0.58723
4796         8  145644163  145679871    149      20  313671     -0.23766      0.59393
50626        8  145665315  145701031    135      24  322431      -0.0647      0.52579
90990        8  145681432  145709499     98      17  351625     -0.25669      0.60129
8928         8  145689115  145711718     61      16  355397     -0.65778      0.74466
84988        8  145693365  145737504    127      25  346245     -0.33984      0.63301
2875         8  145719465  145742555     77      19  349798      0.13151      0.44768
113655       8  145723161  145746596     80      18  351990      0.18692      0.42586
9401         8  145726667  145753210     91      21  350124      0.24024      0.40507
9684         8  145733349  145760562    107      25  316419     -0.17012      0.56754
441381       8  145737761  145762416     96      21  301491    -0.041346      0.51649
414919       8  145741599  145764485     84      20  290265    -0.088525      0.53527
80728        8  145744563  145848891    420      31  326595      0.17714       0.4297
90987        8  145936294  145991285    155      31  319375     -0.92709      0.82306
80778        8  145988499  146022725    128      13  380624      0.50012       0.3085
6132         8  146005152  146027805    110      15  353969       1.0982      0.13606
340385       8  146014261  146045461    141      21  334677       1.4946     0.067515
7553         8  146042855  146082893    153      11  332052      0.75981      0.22368
28991        8  146065551  146088932     89      11  335061       1.0079      0.15675
58500        8  146092336  146137453    103      26  342749         1.58     0.057051
7564         8  146145744  146186274    190      32  297852      0.97819      0.16399
65265        8  146267823  146291416     73       8  330009      0.20674      0.41811
100287171    9       4469      39739      1       1   17477       1.0844       0.1391
2298         9     106231     128417     73      15   52205      0.32648      0.37203
55871        9     111038     189077    275      25   36010      0.24336      0.40386
157983       9     203108     225893    149      19  378144      -0.3033      0.61917
81704        9     204865     475259   1780      99  372692     -0.50953      0.69481
23189        9     460294     756106   2140      75  375050      0.33068      0.37044
1761         9     831690     979090   1074      88  346481      -1.3723      0.91502
58524        9     966968    1001732    171      31  370514      -1.2247      0.88965
10655        9    1039858    1067554    178      47  325320     -0.24825      0.59803
6595         9    2005342    2203624    914     127  353764       1.2793       0.1004
7436         9    2611679    2664485    256      53  360043     -0.23384      0.59245
169522       9    2707526    2740037    137      33  374417       1.0928      0.13723
9933         9    2794152    2854130    205      34  375002       1.3178      0.09378
5991         9    3208297    3535992   1435      75  370867       1.0957      0.13661
169792       9    3814128    4310036   2803     234  377725    -0.090474      0.53604
6505         9    4480427    4597469    524      71  342023     -0.18601      0.57378
55064        9    4543386    4676674    749      84  343224         1.18      0.11901
403313       9    4652294    4675274    169      22  338481      0.66721      0.25232
55664        9    4669566    4716594    216      22  347115      0.24709      0.40242
50808        9    4699556    4752043    327      42  329643     -0.12219      0.54863
10171        9    4782834    4871066    478      47  379165     -0.47958      0.68424
3717         9    4975245    5139948    637      30  378673     -0.97573       0.8354
11172        9    5153863    5195618    176      16  377066     -0.87713      0.80979
3641         9    5221419    5243967     90      14  344122      -0.5612      0.71267
6019         9    5289864    5314611     80      16  306970      0.44575      0.32789
6013         9    5297637    5349873    180      30  316914     -0.39798      0.65468
55848        9    5347966    5448381    452      50  368261     -0.15856      0.56299
29126        9    5440503    5480567    164      31  349215     -0.31225      0.62258
80380        9    5500512    5581282    300      50  379079      0.88616      0.18777
57589        9    5619031    5786557    711      45  366190     -0.94396      0.82741
79956        9    5774572    5843081    267      26  386670      -1.0398      0.85079
2315         9    5880895    5919822    159      36  391436     -0.25311      0.59991
158358       9    5909008    6018479    444      41  386041      0.40365      0.34323
26953        9    6001019    6025640     97      26  385069      0.29684       0.3833
90865        9    6205149    6267983    276      34  349567       1.7429     0.040674
89882        9    6318349    6341900     67      17  358165      0.19653       0.4221
115426       9    6403151    6517054    450      38  375202      0.67158      0.25093
2731         9    6522464    6655692    787      89  358026      0.99998      0.15866
23081        9    6710863    7185648   2903     154  374198      -1.3268      0.90772
90871        9    7786490    7809806    111      27  334571     -0.25525      0.60073
5789         9    8304246   10622723  13541     571  376960      0.31967      0.37461
7306         9   12683385   12720285    145      19  397828      -1.3375      0.90946
286343       9   12764989   12833059    283      52  354200      -1.1814      0.88127
8777         9   13095700   13289660    497      62  376545     -0.13922      0.55536
4781         9   14071842   14408982   1252     167  355576      0.45694      0.32386
340481       9   14601069   14703480    570      52  363642      0.32584      0.37227
9350         9   14709731   14732715    130      27  401320       1.5329     0.062654
158326       9   14724664   14920993   1067     107  360965     -0.21374      0.58462
158219       9   15160842   15317358    747      90  377381      0.38067      0.35172
6619         9   15412694   15476747    233      31  380723      -1.5631      0.94099
11168        9   15454064   15521003    241      35  390446      -1.2161      0.88803
203238       9   15542872   15981897   1946      35  363195     -0.54864      0.70837
100129385    9   16193933   16286311    486      74  371833      -1.2339      0.89138
54796        9   16399501   16880786   2036     123  370774     -0.34349      0.63439
54875        9   17124989   17513921   2056      42  356364      0.23838      0.40579
6456         9   17568953   17807122   1403      80  381291      -0.8773      0.80984
92949        9   18464079   18920948   2519     211  369073       0.7329      0.23181
158297       9   18917891   19043256    933      49  387204      0.01216      0.49515
10670        9   19039372   19061023    108      17  384321       1.5805     0.056999
54801        9   19043135   19112940    366      27  386300       1.2019      0.11469
123          9   19105759   19137604    139      33  361640    -0.027908      0.51113
55667        9   19220763   19384137    584      31  376905        0.338      0.36768
6194         9   19366253   19390272     57      13  373982     -0.70046      0.75818
340485       9   19398925   19462618    209      26  368188     -0.83913       0.7993
25769        9   19497450   19799059   1169      90  361136     -0.80213      0.78876
4300         9   20331663   20632514    819      92  352108       1.2511      0.10546
54914        9   20648309   21005954   1410      68  380431       1.2299      0.10937
401494       9   20993620   21041635    226      34  388314      0.21638      0.41435
3456         9   21067104   21087943     91      24  394805     0.038526      0.48463
3467         9   21130631   21152144    107      27  357874       0.3333      0.36945
3452         9   21155636   21176659    102      18  378011      0.80642         0.21
3441         9   21176617   21197598    168      13  370487       1.1965      0.11576
3444         9   21191468   21212204    200      23  344102      0.91281      0.18067
3446         9   21196180   21217142    208      21  354737      0.57756      0.28178
3449         9   21206372   21227310    205      18  347299      0.53305        0.297
3451         9   21217242   21238221    167      16  371169      0.82516      0.20464
3448         9   21229201   21249978    132      17  384709      0.83336      0.20232
3442         9   21294613   21315312    121      18  358512      0.76409      0.22241
55958        9   21321018   21345429    101      16  386488      0.40464      0.34287
3443         9   21340317   21360886    110      19  381465     -0.58187      0.71967
3447         9   21357371   21378075    115      15  382544      0.13054      0.44807
3440         9   21374254   21395396     55      18  391243     -0.13063      0.55197
3445         9   21399146   21420184    111      27  377301       1.6467     0.049815
3439         9   21430453   21451315    105      29  391715       1.5724     0.057927
338376       9   21470838   21492312     88      17  374192       2.1704     0.014989
4507         9   21792635   21951040    498      56  358452     -0.26624      0.60497
1029         9   21957751   22004490     99      24  369518       0.7721      0.22003
1030         9   21992902   22019312     81      18  366411       1.0421      0.14868
63951        9   22436840   22462472    116      23  400796     -0.65134      0.74259
1993         9   23680097   23836342    675      83  387450       1.8776     0.030219
100129669    9   24533193   24555889     76       8  403218     -0.91406      0.81966
286319       9   25666387   25688856    109      17  318533       0.7925      0.21403
100506422    9   26056673   26128406    341      41  376916      -1.1971      0.88436
79886        9   26830683   26902826    378      33  382258      0.64667      0.25892
9373         9   26893368   26957468    297      25  393477     -0.12478      0.54965
80173        9   26937037   27072931    513      39  393889     0.058693       0.4766
64922        9   26983134   27015691    124      33  403712      0.37568      0.35358
7010         9   27099147   27240172    942      85  376809     -0.08849      0.53526
54586        9   27274652   27307137    166      30  390313    -0.013221      0.50527
79817        9   27315207   27540223   1054     100  365519       1.1182      0.13174
56832        9   27514312   27536496    132      19  381016       1.3513     0.088299
203228       9   27536543   27583864    254      29  395102       1.8746     0.030425
158038       9   27938084   29222998   6641     238  380454        1.271      0.10186
48           9   32374601   32460834    354      53  394982      0.95026      0.17099
23586        9   32445300   32536322    334      35  386950      0.40605      0.34235
10210        9   32530542   32562626     78      19  381279       -1.404      0.91984
4712         9   32543524   32583182    101      21  331718     -0.69781      0.75735
138474       9   32619452   32645667     46      17  345777      -1.6917      0.95464
401498       9   32773497   32799199    104      15  405896       0.3912      0.34782
54840        9   32962604   33011639    209      13  376189      0.23511      0.40706
3301         9   33015209   33049905    165      16  388193     -0.15691      0.56234
55234        9   33031850   33086714    217      26  373635      0.47448      0.31758
2683         9   33100636   33177356    335      33  385039       1.0991      0.13586
27290        9   33230196   33258565    112      15  392571       1.2356       0.1083
573          9   33242469   33274759     76      14  398481       1.4802     0.069408
51510        9   33254877   33292067     81      15  375565       1.6366     0.050858
4799         9   33280418   33381155    255      30  371155       1.8448     0.032533
364          9   33374948   33412643    126      29  259565       1.7328     0.041568
360          9   33431152   33457631    120      29  390036     -0.24558        0.597
65083        9   33451351   33483941    114      25  386441     -0.38259      0.64899
441459       9   33514347   33612658    449      68  244903      0.54398      0.29323
5646         9   33740464   33809229    265      32  371340      0.62188      0.26701
54926        9   33807162   33930401    445      32  382746    -0.005381      0.50215
55833        9   33911691   34058947    554      28  388405     -0.42708      0.66534
25853        9   34076381   34136771    251      33  375727      -1.0264      0.84765
51271        9   34169003   34262521    298      31  370627      0.96945      0.16616
